timestamp,temperature,humidity,rain_mm,water_needed
2024-07-02 19:00:00,14.690246,5.6233797,0.8,0
2024-07-02 20:00:00,14.360246,5.00128,0.7,0
2024-07-02 21:00:00,14.180245,4.829907,0.8,0
2024-07-02 22:00:00,14.040245,5.8603754,0.8,0
2024-07-02 23:00:00,14.010245,5.904439,0.3,0
2024-07-03 00:00:00,13.980246,5.8603754,0.2,0
2024-07-03 01:00:00,14.070246,5.3517847,0.0,0
2024-07-03 02:00:00,14.110246,5.1165614,0.0,0
2024-07-03 03:00:00,14.070246,4.8965297,0.0,0
2024-07-03 04:00:00,14.020246,4.39436,0.1,0
2024-07-03 05:00:00,14.270246,4.6938257,0.0,0
2024-07-03 06:00:00,14.980246,4.6102495,0.0,0
2024-07-03 07:00:00,15.640245,5.6002855,0.0,0
2024-07-03 08:00:00,16.250246,6.4096174,0.0,0
2024-07-03 09:00:00,16.920246,7.491114,0.0,0
2024-07-03 10:00:00,17.520245,7.491114,0.1,0
2024-07-03 11:00:00,17.630245,9.659814,0.2,0
2024-07-03 12:00:00,17.610245,10.105681,0.3,0
2024-07-03 13:00:00,16.320246,9.47012,1.6,0
2024-07-03 14:00:00,16.210245,8.28,1.9,0
2024-07-03 15:00:00,16.300245,7.5685663,0.8,0
2024-07-03 16:00:00,16.270247,9.007196,0.5,0
2024-07-03 17:00:00,16.360247,8.28,0.3,0
2024-07-03 18:00:00,15.870245,6.379216,0.1,0
2024-07-03 19:00:00,15.420245,4.6938257,0.0,0
2024-07-03 20:00:00,14.780245,4.510787,0.0,0
2024-07-03 21:00:00,14.530245,5.2416787,0.0,0
2024-07-03 22:00:00,14.000245,5.4119864,0.0,0
2024-07-03 23:00:00,13.770246,5.4477882,0.0,0
2024-07-04 00:00:00,13.570246,5.506941,0.0,0
2024-07-04 01:00:00,13.480246,5.937272,0.0,0
2024-07-04 02:00:00,13.300245,7.072878,0.0,0
2024-07-04 03:00:00,13.480246,8.049845,0.0,0
2024-07-04 04:00:00,14.010245,7.92,0.0,0
2024-07-04 05:00:00,14.860246,10.137692,0.0,0
2024-07-04 06:00:00,16.090246,12.10157,0.0,0
2024-07-04 07:00:00,17.100245,14.77755,0.0,0
2024-07-04 08:00:00,17.940245,18.837324,0.0,0
2024-07-04 09:00:00,18.220245,21.252197,0.0,0
2024-07-04 10:00:00,19.360245,15.778516,0.0,0
2024-07-04 11:00:00,19.740246,20.65848,0.0,0
2024-07-04 12:00:00,20.080246,19.734436,0.0,0
2024-07-04 13:00:00,20.650246,18.345877,0.3,0
2024-07-04 14:00:00,21.230246,18.0036,0.3,0
2024-07-04 15:00:00,21.410246,15.629971,0.3,0
2024-07-04 16:00:00,20.870245,16.595179,0.3,0
2024-07-04 17:00:00,20.480246,13.039754,0.1,0
2024-07-04 18:00:00,19.900246,10.594036,0.0,0
2024-07-04 19:00:00,18.940245,7.628263,0.0,0
2024-07-04 20:00:00,17.640245,5.4833565,0.0,0
2024-07-04 21:00:00,16.420246,4.8965297,0.0,0
2024-07-04 22:00:00,15.250245,6.3690495,0.0,0
2024-07-04 23:00:00,14.850245,7.42159,0.0,0
2024-07-05 00:00:00,14.370245,6.6087217,0.0,0
2024-07-05 01:00:00,13.780245,5.4833565,0.0,0
2024-07-05 02:00:00,13.160245,4.896529,0.0,0
2024-07-05 03:00:00,13.080245,4.5536795,0.0,0
2024-07-05 04:00:00,12.890245,4.452954,0.0,0
2024-07-05 05:00:00,14.380245,5.506941,0.0,0
2024-07-05 06:00:00,16.880245,5.506941,0.0,0
2024-07-05 07:00:00,18.770245,6.151683,0.0,0
2024-07-05 08:00:00,20.300245,6.12,0.0,0
2024-07-05 09:00:00,21.350245,5.692099,0.0,0
2024-07-05 10:00:00,22.340246,5.0911684,0.0,0
2024-07-05 11:00:00,23.020245,5.3999996,0.0,0
2024-07-05 12:00:00,23.760244,4.072935,0.0,0
2024-07-05 13:00:00,24.410246,2.7416782,0.0,0
2024-07-05 14:00:00,24.640245,1.8,0.0,0
2024-07-05 15:00:00,24.840246,0.71999997,0.0,0
2024-07-05 16:00:00,24.750246,1.1384199,0.0,0
2024-07-05 17:00:00,24.320246,2.4149535,0.0,0
2024-07-05 18:00:00,23.090246,2.8799999,0.0,0
2024-07-05 19:00:00,20.450245,5.8048253,0.0,0
2024-07-05 20:00:00,18.550245,6.0347,0.0,0
2024-07-05 21:00:00,17.250246,4.73506,0.0,0
2024-07-05 22:00:00,16.360247,3.5455887,0.0,0
2024-07-05 23:00:00,16.000246,4.6102495,0.0,0
2024-07-06 00:00:00,15.430245,5.3999996,0.0,0
2024-07-06 01:00:00,15.050245,5.1919937,0.0,0
2024-07-06 02:00:00,14.860246,5.495161,0.0,0
2024-07-06 03:00:00,14.950245,5.904439,0.0,0
2024-07-06 04:00:00,15.180245,6.12,0.0,0
2024-07-06 05:00:00,16.860245,7.24486,0.0,0
2024-07-06 06:00:00,19.380245,7.42159,0.0,0
2024-07-06 07:00:00,21.880245,7.9526596,0.0,0
2024-07-06 08:00:00,22.680244,10.990322,0.0,0
2024-07-06 09:00:00,22.050245,10.587918,0.0,0
2024-07-06 10:00:00,21.170246,14.618837,0.0,0
2024-07-06 11:00:00,20.360245,12.24,0.5,0
2024-07-06 12:00:00,20.100245,10.009036,0.9,0
2024-07-06 13:00:00,19.720245,12.181624,1.5,0
2024-07-06 14:00:00,19.560246,10.787993,1.5,0
2024-07-06 15:00:00,18.760244,12.9249525,2.5,0
2024-07-06 16:00:00,17.680244,11.841756,2.1,0
2024-07-06 17:00:00,17.280245,10.787993,1.2,0
2024-07-06 18:00:00,17.030245,7.289444,0.2,0
2024-07-06 19:00:00,16.470245,6.6185193,1.2,0
2024-07-06 20:00:00,15.920245,6.792466,0.4,0
2024-07-06 21:00:00,15.820246,6.1305785,0.0,0
2024-07-06 22:00:00,15.520246,5.00128,0.0,0
2024-07-06 23:00:00,15.000245,3.8268526,0.0,0
2024-07-07 00:00:00,14.450245,4.510787,0.0,0
2024-07-07 01:00:00,14.230246,3.671294,0.0,0
2024-07-07 02:00:00,13.930245,4.2136917,0.0,0
2024-07-07 03:00:00,13.430245,2.8116899,0.0,0
2024-07-07 04:00:00,13.340245,2.9024127,0.0,0
2024-07-07 05:00:00,13.480246,3.396233,0.0,0
2024-07-07 06:00:00,14.390245,3.396233,0.0,0
2024-07-07 07:00:00,15.480246,3.0758414,0.0,0
2024-07-07 08:00:00,17.030245,2.16,0.0,0
2024-07-07 09:00:00,18.210245,2.0364676,0.0,0
2024-07-07 10:00:00,18.840246,1.609969,0.0,0
2024-07-07 11:00:00,19.630245,2.5455842,0.0,0
2024-07-07 12:00:00,20.100245,3.6,0.0,0
2024-07-07 13:00:00,20.740246,4.0249224,0.0,0
2024-07-07 14:00:00,21.310246,4.0249224,0.0,0
2024-07-07 15:00:00,21.490246,3.6179552,0.0,0
2024-07-07 16:00:00,21.680244,3.96,0.0,0
2024-07-07 17:00:00,21.300245,4.68,0.0,0
2024-07-07 18:00:00,20.380245,4.379589,0.0,0
2024-07-07 19:00:00,18.300245,3.8939953,0.0,0
2024-07-07 20:00:00,17.160246,5.0528407,0.0,0
2024-07-07 21:00:00,16.040245,4.6938252,0.0,0
2024-07-07 22:00:00,13.630245,3.219938,0.0,0
2024-07-07 23:00:00,12.330245,3.2599385,0.0,0
2024-07-08 00:00:00,11.800245,3.396233,0.0,0
2024-07-08 01:00:00,11.400246,2.9024127,0.0,0
2024-07-08 02:00:00,11.080245,2.5959969,0.0,0
2024-07-08 03:00:00,10.8102455,1.8,0.0,0
2024-07-08 04:00:00,10.740245,1.8,0.0,0
2024-07-08 05:00:00,12.650246,3.563818,0.0,0
2024-07-08 06:00:00,15.350245,2.0991426,0.0,0
2024-07-08 07:00:00,18.210245,2.1897945,0.0,0
2024-07-08 08:00:00,20.390245,3.0758414,0.0,0
2024-07-08 09:00:00,22.050245,4.1046314,0.0,0
2024-07-08 10:00:00,23.330246,5.00128,0.0,0
2024-07-08 11:00:00,24.380245,4.68,0.0,0
2024-07-08 12:00:00,25.440245,3.6179552,0.0,1
2024-07-08 13:00:00,26.310246,3.319036,0.0,1
2024-07-08 14:00:00,27.050245,3.319036,0.0,1
2024-07-08 15:00:00,27.380245,3.4152596,0.0,1
2024-07-08 16:00:00,27.410246,3.671294,0.0,1
2024-07-08 17:00:00,27.130245,4.1046314,0.0,1
2024-07-08 18:00:00,25.510244,3.8268526,0.0,1
2024-07-08 19:00:00,22.330246,6.618519,0.0,0
2024-07-08 20:00:00,19.870245,7.24486,0.0,0
2024-07-08 21:00:00,18.110245,5.2416787,0.0,0
2024-07-08 22:00:00,16.980246,5.1544156,0.0,0
2024-07-08 23:00:00,16.370245,3.96,0.0,0
2024-07-09 00:00:00,16.100246,3.7064266,0.0,0
2024-07-09 01:00:00,15.840245,4.1046314,0.0,0
2024-07-09 02:00:00,15.580245,4.1046314,0.0,0
2024-07-09 03:00:00,15.3102455,4.3349743,0.0,0
2024-07-09 04:00:00,15.260245,5.1165614,0.0,0
2024-07-09 05:00:00,16.790245,5.6233797,0.0,0
2024-07-09 06:00:00,19.690245,4.3349743,0.0,0
2024-07-09 07:00:00,22.320246,4.1046314,0.0,0
2024-07-09 08:00:00,24.700245,5.1165614,0.0,0
2024-07-09 09:00:00,26.730246,6.638072,0.0,1
2024-07-09 10:00:00,28.530245,5.0142193,0.0,1
2024-07-09 11:00:00,29.760244,6.379216,0.0,1
2024-07-09 12:00:00,30.880245,8.534353,0.0,1
2024-07-09 13:00:00,31.650246,9.726664,0.0,1
2024-07-09 14:00:00,32.240246,10.464797,0.0,1
2024-07-09 15:00:00,32.520245,10.182337,0.0,1
2024-07-09 16:00:00,32.380245,9.220499,0.0,1
2024-07-09 17:00:00,31.690245,7.145796,0.0,1
2024-07-09 18:00:00,29.440245,5.692099,0.0,1
2024-07-09 19:00:00,26.120245,5.5887027,0.0,1
2024-07-09 20:00:00,24.030245,5.0142193,0.0,0
2024-07-09 21:00:00,23.460245,4.379589,0.0,0
2024-07-09 22:00:00,23.040245,4.68,0.0,0
2024-07-09 23:00:00,22.740246,5.0528407,0.0,0
2024-07-10 00:00:00,22.110245,5.8603754,0.0,0
2024-07-10 01:00:00,21.710245,7.42159,0.0,0
2024-07-10 02:00:00,21.490246,6.3690495,0.0,0
2024-07-10 03:00:00,20.840246,4.2136917,0.0,0
2024-07-10 04:00:00,20.300245,3.5455887,0.1,0
2024-07-10 05:00:00,20.510244,3.319036,0.1,0
2024-07-10 06:00:00,21.360245,2.16,0.3,0
2024-07-10 07:00:00,21.430244,2.7416782,0.3,0
2024-07-10 08:00:00,20.900246,4.6102495,0.4,0
2024-07-10 09:00:00,21.090246,6.9527545,0.8,0
2024-07-10 10:00:00,22.420246,3.7585104,1.2,0
2024-07-10 11:00:00,23.720245,2.8116899,0.6,0
2024-07-10 12:00:00,25.320246,4.6938252,0.0,1
2024-07-10 13:00:00,26.250246,5.506941,0.0,1
2024-07-10 14:00:00,26.750246,4.0249224,0.0,1
2024-07-10 15:00:00,26.290245,5.3517847,0.0,1
2024-07-10 16:00:00,25.440245,6.28713,0.0,1
2024-07-10 17:00:00,24.120245,6.151683,0.8,0
2024-07-10 18:00:00,23.860245,5.1165614,0.2,0
2024-07-10 19:00:00,22.660246,2.9024127,0.4,0
2024-07-10 20:00:00,22.500246,3.6,1.5,0
2024-07-10 21:00:00,22.440245,5.692099,1.8,0
2024-07-10 22:00:00,21.100245,3.219938,2.7,0
2024-07-10 23:00:00,20.370245,1.2979984,1.5,0
2024-07-11 00:00:00,20.150246,1.609969,1.5,0
2024-07-11 01:00:00,19.980246,3.0547013,1.4,0
2024-07-11 02:00:00,19.720245,4.5536795,0.9,0
2024-07-11 03:00:00,19.530245,0.8049845,0.4,0
2024-07-11 04:00:00,19.460245,1.0182338,0.2,0
2024-07-11 05:00:00,19.750246,1.484318,0.0,0
2024-07-11 06:00:00,20.590246,2.6208394,0.2,0
2024-07-11 07:00:00,21.580246,1.8,0.7,0
2024-07-11 08:00:00,22.930244,1.9386592,0.0,0
2024-07-11 09:00:00,24.210245,1.9386592,0.0,0
2024-07-11 10:00:00,25.070246,3.096837,0.0,1
2024-07-11 11:00:00,26.020245,0.5091169,0.0,1
2024-07-11 12:00:00,26.950245,3.563818,0.0,1
2024-07-11 13:00:00,27.580246,3.8268526,0.0,1
2024-07-11 14:00:00,27.990246,4.32,0.0,1
2024-07-11 15:00:00,27.720245,6.28713,0.3,0
2024-07-11 16:00:00,27.360245,3.6179552,0.0,1
2024-07-11 17:00:00,27.060246,2.0991426,0.0,1
2024-07-11 18:00:00,26.020245,2.2768397,0.0,1
2024-07-11 19:00:00,24.100245,1.835647,0.0,0
2024-07-11 20:00:00,22.120245,0.35999998,0.4,0
2024-07-11 21:00:00,20.900246,0.71999997,0.9,0
2024-07-11 22:00:00,20.610245,3.8268526,0.4,0
2024-07-11 23:00:00,20.120245,4.73506,0.3,0
2024-07-12 00:00:00,20.240246,4.198285,0.0,0
2024-07-12 01:00:00,20.030245,6.638072,0.0,0
2024-07-12 02:00:00,19.910246,7.628263,0.0,0
2024-07-12 03:00:00,19.710245,6.439876,0.0,0
2024-07-12 04:00:00,19.620245,6.6087217,0.0,0
2024-07-12 05:00:00,19.960245,6.489992,0.0,0
2024-07-12 06:00:00,20.680244,6.924738,0.1,0
2024-07-12 07:00:00,21.770245,6.12,0.0,0
2024-07-12 08:00:00,22.920246,10.233123,0.0,0
2024-07-12 09:00:00,23.520245,12.43434,0.0,0
2024-07-12 10:00:00,23.820246,11.440979,0.0,0
2024-07-12 11:00:00,23.840246,13.089354,0.0,0
2024-07-12 12:00:00,23.220245,12.682018,0.0,0
2024-07-12 13:00:00,23.240246,12.181625,0.2,0
2024-07-12 14:00:00,21.980246,10.829959,0.2,0
2024-07-12 15:00:00,20.930244,10.594036,0.0,0
2024-07-12 16:00:00,20.960245,10.1376915,0.0,0
2024-07-12 17:00:00,20.380245,8.209263,0.0,0
2024-07-12 18:00:00,19.930244,8.217153,0.0,0
2024-07-12 19:00:00,19.040245,11.298495,0.5,0
2024-07-12 20:00:00,18.510244,10.966713,0.0,0
2024-07-12 21:00:00,17.710245,8.217153,0.0,0
2024-07-12 22:00:00,17.120245,5.315336,0.0,0
2024-07-12 23:00:00,16.740246,4.072935,0.0,0
2024-07-13 00:00:00,16.530245,4.8965297,0.0,0
2024-07-13 01:00:00,16.300245,6.1094027,0.0,0
2024-07-13 02:00:00,15.970245,5.991594,0.1,0
2024-07-13 03:00:00,15.470245,5.0142193,0.0,0
2024-07-13 04:00:00,15.3102455,4.2136917,0.0,0
2024-07-13 05:00:00,15.480246,6.489992,0.0,0
2024-07-13 06:00:00,16.490246,5.634891,0.2,0
2024-07-13 07:00:00,17.640245,5.495161,0.0,0
2024-07-13 08:00:00,18.640245,5.315336,0.0,0
2024-07-13 09:00:00,19.560246,4.2136917,0.0,0
2024-07-13 10:00:00,20.310246,4.829907,0.0,0
2024-07-13 11:00:00,21.220245,6.5693827,0.0,0
2024-07-13 12:00:00,21.760244,6.162207,0.0,0
2024-07-13 13:00:00,22.280245,5.2416787,0.0,0
2024-07-13 14:00:00,22.580246,4.802999,0.0,0
2024-07-13 15:00:00,23.060246,4.896529,0.0,0
2024-07-13 16:00:00,22.950245,5.692099,0.0,0
2024-07-13 17:00:00,22.310246,4.8965297,0.0,0
2024-07-13 18:00:00,21.520245,3.319036,0.0,0
2024-07-13 19:00:00,19.410246,5.0911684,0.0,0
2024-07-13 20:00:00,17.860245,6.5693827,0.0,0
2024-07-13 21:00:00,16.320246,6.2145634,0.0,0
2024-07-13 22:00:00,15.150246,1.835647,0.0,0
2024-07-13 23:00:00,14.510245,1.08,0.0,0
2024-07-14 00:00:00,14.350245,0.8049845,0.0,0
2024-07-14 01:00:00,13.370245,1.8,0.0,0
2024-07-14 02:00:00,13.370245,2.4149535,0.0,0
2024-07-14 03:00:00,13.150246,2.6208394,0.0,0
2024-07-14 04:00:00,12.050245,2.968636,0.0,0
2024-07-14 05:00:00,13.430245,3.8268526,0.0,0
2024-07-14 06:00:00,15.920245,3.396233,0.0,0
2024-07-14 07:00:00,18.490246,3.0758414,0.0,0
2024-07-14 08:00:00,20.590246,2.52,0.0,0
2024-07-14 09:00:00,22.190245,2.1897945,0.0,0
2024-07-14 10:00:00,23.440245,4.452954,0.0,0
2024-07-14 11:00:00,24.520245,5.8048253,0.0,0
2024-07-14 12:00:00,25.240246,5.0142193,0.0,1
2024-07-14 13:00:00,24.920246,3.8939953,0.0,0
2024-07-14 14:00:00,24.810246,2.7416782,0.0,0
2024-07-14 15:00:00,24.550245,2.0991426,0.0,0
2024-07-14 16:00:00,23.910246,2.52,0.0,0
2024-07-14 17:00:00,22.790245,2.9024127,0.0,0
2024-07-14 18:00:00,21.970245,2.0364676,0.0,0
2024-07-14 19:00:00,20.900246,3.096837,0.0,0
2024-07-14 20:00:00,19.580246,2.5455842,0.0,0
2024-07-14 21:00:00,18.520245,2.1897945,0.0,0
2024-07-14 22:00:00,16.540245,2.1897945,0.0,0
2024-07-14 23:00:00,16.160246,0.71999997,0.0,0
2024-07-15 00:00:00,15.170245,1.484318,0.0,0
2024-07-15 01:00:00,14.840245,2.1897945,0.0,0
2024-07-15 02:00:00,14.780245,2.52,0.0,0
2024-07-15 03:00:00,14.5602455,2.52,0.0,0
2024-07-15 04:00:00,14.500245,2.5455842,0.0,0
2024-07-15 05:00:00,15.740245,3.219938,0.0,0
2024-07-15 06:00:00,17.610245,3.319036,0.0,0
2024-07-15 07:00:00,20.160246,3.2599385,0.0,0
2024-07-15 08:00:00,22.720245,4.1046314,0.0,0
2024-07-15 09:00:00,24.810246,5.0142193,0.0,0
2024-07-15 10:00:00,26.540245,4.379589,0.0,1
2024-07-15 11:00:00,27.850245,5.634891,0.0,1
2024-07-15 12:00:00,29.080246,7.42159,0.0,1
2024-07-15 13:00:00,29.650246,7.10031,0.0,1
2024-07-15 14:00:00,29.500246,5.6233797,0.0,1
2024-07-15 15:00:00,28.770245,4.8433046,0.0,1
2024-07-15 16:00:00,27.530245,4.5536795,0.0,1
2024-07-15 17:00:00,26.840246,0.71999997,0.0,1
2024-07-15 18:00:00,24.910246,14.512064,0.0,0
2024-07-15 19:00:00,21.670246,10.630672,3.7,0
2024-07-15 20:00:00,20.030245,5.95906,1.0,0
2024-07-15 21:00:00,19.700245,6.9899354,0.2,0
2024-07-15 22:00:00,19.420246,9.007196,0.0,0
2024-07-15 23:00:00,19.760244,8.707238,0.0,0
2024-07-16 00:00:00,19.950245,6.849467,0.0,0
2024-07-16 01:00:00,19.570246,8.12197,0.0,0
2024-07-16 02:00:00,19.230246,6.28713,0.0,0
2024-07-16 03:00:00,18.810246,5.315336,0.0,0
2024-07-16 04:00:00,18.310246,5.4833565,0.0,0
2024-07-16 05:00:00,18.610245,4.829907,0.0,0
2024-07-16 06:00:00,19.220245,4.3349743,0.0,0
2024-07-16 07:00:00,19.780245,6.6185193,0.0,0
2024-07-16 08:00:00,20.270245,9.0,0.0,0
2024-07-16 09:00:00,20.870245,10.041354,0.0,0
2024-07-16 10:00:00,21.690245,8.12197,0.0,0
2024-07-16 11:00:00,22.720245,10.853866,0.0,0
2024-07-16 12:00:00,23.500246,11.885453,0.0,0
2024-07-16 13:00:00,23.820246,12.620554,0.0,0
2024-07-16 14:00:00,24.090246,12.964998,0.0,0
2024-07-16 15:00:00,23.920246,12.261158,0.0,0
2024-07-16 16:00:00,23.910246,12.245294,0.0,0
2024-07-16 17:00:00,23.480246,10.086427,0.0,0
2024-07-16 18:00:00,22.700245,6.9899354,0.0,0
2024-07-16 19:00:00,20.640245,6.696387,0.0,0
2024-07-16 20:00:00,18.630245,7.9036193,0.0,0
2024-07-16 21:00:00,17.680244,6.9527545,0.0,0
2024-07-16 22:00:00,16.780245,5.1165614,0.0,0
2024-07-16 23:00:00,15.940246,3.5455887,0.0,0
2024-07-17 00:00:00,15.740245,2.1897945,0.0,0
2024-07-17 01:00:00,15.510245,1.835647,0.0,0
2024-07-17 02:00:00,15.600245,1.08,0.0,0
2024-07-17 03:00:00,15.660245,1.484318,0.0,0
2024-07-17 04:00:00,15.750245,1.484318,0.0,0
2024-07-17 05:00:00,15.160245,0.8049845,0.0,0
2024-07-17 06:00:00,17.480246,1.1384199,0.0,0
2024-07-17 07:00:00,20.050245,1.8,0.0,0
2024-07-17 08:00:00,21.890245,2.0991426,0.0,0
2024-07-17 09:00:00,23.030245,2.968636,0.0,0
2024-07-17 10:00:00,23.780245,4.896529,0.0,0
2024-07-17 11:00:00,24.400246,5.0911684,0.0,0
2024-07-17 12:00:00,24.850245,5.0528407,0.0,0
2024-07-17 13:00:00,25.410246,4.6800003,0.0,1
2024-07-17 14:00:00,25.520245,5.315336,0.0,1
2024-07-17 15:00:00,25.700245,5.815978,0.0,1
2024-07-17 16:00:00,25.590246,6.638072,0.0,1
2024-07-17 17:00:00,25.010244,7.5942073,0.0,1
2024-07-17 18:00:00,23.610245,7.5685663,0.0,0
2024-07-17 19:00:00,21.220245,6.28713,0.0,0
2024-07-17 20:00:00,19.270245,6.6185193,0.0,0
2024-07-17 21:00:00,18.050245,7.5942082,0.0,0
2024-07-17 22:00:00,16.730246,7.42159,0.0,0
2024-07-17 23:00:00,16.150246,5.8603754,0.0,0
2024-07-18 00:00:00,15.600245,5.95906,0.0,0
2024-07-18 01:00:00,15.120245,5.815978,0.0,0
2024-07-18 02:00:00,14.440246,5.0142193,0.0,0
2024-07-18 03:00:00,14.120245,4.829907,0.0,0
2024-07-18 04:00:00,14.260245,4.198285,0.0,0
2024-07-18 05:00:00,15.410245,3.319036,0.0,0
2024-07-18 06:00:00,17.970245,3.8268526,0.0,0
2024-07-18 07:00:00,20.400246,4.6102495,0.0,0
2024-07-18 08:00:00,22.450245,4.8433046,0.0,0
2024-07-18 09:00:00,24.070246,5.1165614,0.0,0
2024-07-18 10:00:00,25.470245,6.28713,0.0,1
2024-07-18 11:00:00,26.700245,8.707237,0.0,1
2024-07-18 12:00:00,27.810246,8.39657,0.0,1
2024-07-18 13:00:00,28.510244,7.24486,0.0,1
2024-07-18 14:00:00,28.800245,6.763786,0.0,1
2024-07-18 15:00:00,28.840246,6.28713,0.0,1
2024-07-18 16:00:00,28.570246,5.8603754,0.0,1
2024-07-18 17:00:00,27.650246,7.2805495,0.0,1
2024-07-18 18:00:00,26.140245,6.28713,0.0,1
2024-07-18 19:00:00,23.070246,6.12,0.0,0
2024-07-18 20:00:00,20.730246,8.64,0.0,0
2024-07-18 21:00:00,19.580246,7.342588,0.0,0
2024-07-18 22:00:00,20.050245,7.42159,0.0,0
2024-07-18 23:00:00,18.820246,5.3999996,0.0,0
2024-07-19 00:00:00,18.300245,3.0547013,0.0,0
2024-07-19 01:00:00,17.370245,2.0364676,0.0,0
2024-07-19 02:00:00,16.650246,3.219938,0.0,0
2024-07-19 03:00:00,16.130245,2.9024127,0.0,0
2024-07-19 04:00:00,16.300245,2.2768397,0.0,0
2024-07-19 05:00:00,17.480246,2.2768397,0.0,0
2024-07-19 06:00:00,20.060246,2.0991426,0.0,0
2024-07-19 07:00:00,22.540245,1.8,0.0,0
2024-07-19 08:00:00,24.540245,2.1897945,0.0,0
2024-07-19 09:00:00,26.310246,1.835647,0.0,1
2024-07-19 10:00:00,27.760244,1.5273507,0.0,1
2024-07-19 11:00:00,28.710245,1.2979984,0.0,1
2024-07-19 12:00:00,29.730246,1.4399999,0.0,1
2024-07-19 13:00:00,30.420246,2.0991426,0.0,1
2024-07-19 14:00:00,30.720245,3.671294,0.0,1
2024-07-19 15:00:00,30.920246,5.692099,0.0,1
2024-07-19 16:00:00,30.990246,6.638072,0.0,1
2024-07-19 17:00:00,30.090246,5.315336,0.7,0
2024-07-19 18:00:00,28.310246,3.671294,0.0,1
2024-07-19 19:00:00,25.650246,5.771239,0.1,0
2024-07-19 20:00:00,23.430244,7.5942073,0.0,0
2024-07-19 21:00:00,22.050245,5.154415,0.0,0
2024-07-19 22:00:00,21.770245,3.4152596,0.0,0
2024-07-19 23:00:00,19.640245,2.7416782,0.0,0
2024-07-20 00:00:00,18.870245,2.5455842,0.0,0
2024-07-20 01:00:00,18.250246,3.0758414,0.0,0
2024-07-20 02:00:00,17.640245,3.2599385,0.0,0
2024-07-20 03:00:00,17.280245,3.0758414,0.0,0
2024-07-20 04:00:00,17.300245,3.396233,0.0,0
2024-07-20 05:00:00,18.680244,2.9024127,0.0,0
2024-07-20 06:00:00,21.010244,3.319036,0.0,0
2024-07-20 07:00:00,23.520245,3.396233,0.0,0
2024-07-20 08:00:00,26.060246,3.319036,0.0,1
2024-07-20 09:00:00,27.860245,3.6179552,0.0,1
2024-07-20 10:00:00,29.160246,1.609969,0.0,1
2024-07-20 11:00:00,29.820246,1.4399999,0.0,1
2024-07-20 12:00:00,30.620245,3.2599385,0.0,1
2024-07-20 13:00:00,30.920246,3.2399998,0.0,1
2024-07-20 14:00:00,31.170246,2.7416782,0.0,1
2024-07-20 15:00:00,30.830246,2.0991426,0.0,1
2024-07-20 16:00:00,30.620245,2.7416782,0.0,1
2024-07-20 17:00:00,30.510244,5.506941,0.0,1
2024-07-20 18:00:00,28.400246,4.3349743,0.0,1
2024-07-20 19:00:00,25.180244,6.2145634,0.0,1
2024-07-20 20:00:00,23.010244,6.87779,0.0,0
2024-07-20 21:00:00,22.180244,5.0911684,0.0,0
2024-07-20 22:00:00,21.340246,2.9024127,0.0,0
2024-07-20 23:00:00,20.930244,3.0547013,0.0,0
2024-07-21 00:00:00,20.190245,4.379589,0.0,0
2024-07-21 01:00:00,20.080246,4.3349743,0.0,0
2024-07-21 02:00:00,20.190245,3.6,0.0,0
2024-07-21 03:00:00,20.080246,7.42159,0.0,0
2024-07-21 04:00:00,20.140245,5.495161,0.1,0
2024-07-21 05:00:00,20.130245,6.638072,0.0,0
2024-07-21 06:00:00,20.330246,5.8603754,0.0,0
2024-07-21 07:00:00,21.300245,6.87779,0.8,0
2024-07-21 08:00:00,22.710245,6.162207,0.4,0
2024-07-21 09:00:00,24.670246,3.6179552,0.3,0
2024-07-21 10:00:00,25.520245,7.491114,0.1,0
2024-07-21 11:00:00,26.170246,9.339208,0.0,1
2024-07-21 12:00:00,26.460245,8.669949,0.0,1
2024-07-21 13:00:00,26.500246,8.905908,0.0,1
2024-07-21 14:00:00,25.980246,7.9932966,0.0,1
2024-07-21 15:00:00,25.110245,8.287822,1.0,0
2024-07-21 16:00:00,24.500246,8.287822,0.0,0
2024-07-21 17:00:00,24.500246,7.289445,0.0,0
2024-07-21 18:00:00,24.060246,4.39436,0.0,0
2024-07-21 19:00:00,22.650246,5.1165614,0.0,0
2024-07-21 20:00:00,21.070246,6.489992,0.0,0
2024-07-21 21:00:00,20.390245,6.638072,0.0,0
2024-07-21 22:00:00,19.370245,8.287822,0.0,0
2024-07-21 23:00:00,19.370245,5.6233797,0.0,0
2024-07-22 00:00:00,19.370245,6.618519,0.0,0
2024-07-22 01:00:00,19.300245,5.6233797,0.0,0
2024-07-22 02:00:00,19.140245,5.692099,0.0,0
2024-07-22 03:00:00,19.170246,5.1165614,0.0,0
2024-07-22 04:00:00,19.270245,4.1046314,0.0,0
2024-07-22 05:00:00,19.360245,3.8939953,0.4,0
2024-07-22 06:00:00,19.670246,5.0142193,0.6,0
2024-07-22 07:00:00,20.540245,7.2359104,0.0,0
2024-07-22 08:00:00,21.570246,7.968939,0.0,0
2024-07-22 09:00:00,22.270245,7.5685663,0.0,0
2024-07-22 10:00:00,23.280245,4.0249224,0.0,0
2024-07-22 11:00:00,24.120245,5.6920996,0.0,0
2024-07-22 12:00:00,24.730246,8.825508,0.0,0
2024-07-22 13:00:00,25.170246,9.746631,0.0,1
